case_submitter_id,project_id,chromosome,genome_bin_1mb_start,genome_bin_1mb_end,mutation_count
TCGA-56-A5DR,TCGA-LUSC,chr7,92000000,92999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,93000000,93999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,99000000,99999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,100000000,100999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,106000000,106999999,2
TCGA-56-A5DR,TCGA-LUSC,chr7,108000000,108999999,2
TCGA-56-A5DR,TCGA-LUSC,chr7,129000000,129999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,130000000,130999999,2
TCGA-56-A5DR,TCGA-LUSC,chr7,142000000,142999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,143000000,143999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,144000000,144999999,2
TCGA-56-A5DR,TCGA-LUSC,chr7,148000000,148999999,2
TCGA-56-A5DR,TCGA-LUSC,chr7,149000000,149999999,1
TCGA-56-A5DR,TCGA-LUSC,chr7,150000000,150999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,16000000,16999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,25000000,25999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,37000000,37999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,76000000,76999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,102000000,102999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,112000000,112999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,132000000,132999999,1
TCGA-56-A5DR,TCGA-LUSC,chr8,143000000,143999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,0,999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,21000000,21999999,2
TCGA-56-A5DR,TCGA-LUSC,chr9,66000000,66999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,91000000,91999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,103000000,103999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,108000000,108999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,116000000,116999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,134000000,134999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,135000000,135999999,1
TCGA-56-A5DR,TCGA-LUSC,chr9,138000000,138999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,17000000,17999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,30000000,30999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,47000000,47999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,50000000,50999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,111000000,111999999,2
TCGA-56-A5DR,TCGA-LUSC,chrX,136000000,136999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,137000000,137999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,152000000,152999999,1
TCGA-56-A5DR,TCGA-LUSC,chrX,153000000,153999999,1
TCGA-60-2698,TCGA-LUSC,chr1,2000000,2999999,2
TCGA-60-2698,TCGA-LUSC,chr1,6000000,6999999,2
TCGA-60-2698,TCGA-LUSC,chr1,9000000,9999999,2
TCGA-60-2698,TCGA-LUSC,chr1,13000000,13999999,2
TCGA-60-2698,TCGA-LUSC,chr1,15000000,15999999,1
TCGA-60-2698,TCGA-LUSC,chr1,16000000,16999999,1
TCGA-60-2698,TCGA-LUSC,chr1,17000000,17999999,1
TCGA-60-2698,TCGA-LUSC,chr1,19000000,19999999,1
TCGA-60-2698,TCGA-LUSC,chr1,20000000,20999999,2
TCGA-60-2698,TCGA-LUSC,chr1,21000000,21999999,1
TCGA-60-2698,TCGA-LUSC,chr1,22000000,22999999,1
TCGA-60-2698,TCGA-LUSC,chr1,26000000,26999999,2
TCGA-60-2698,TCGA-LUSC,chr1,28000000,28999999,1
TCGA-60-2698,TCGA-LUSC,chr1,33000000,33999999,1
TCGA-60-2698,TCGA-LUSC,chr1,34000000,34999999,1
TCGA-60-2698,TCGA-LUSC,chr1,35000000,35999999,1
TCGA-60-2698,TCGA-LUSC,chr1,36000000,36999999,1
TCGA-60-2698,TCGA-LUSC,chr1,40000000,40999999,1
TCGA-60-2698,TCGA-LUSC,chr1,41000000,41999999,1
TCGA-60-2698,TCGA-LUSC,chr1,42000000,42999999,2
TCGA-60-2698,TCGA-LUSC,chr1,43000000,43999999,4
TCGA-60-2698,TCGA-LUSC,chr1,44000000,44999999,2
TCGA-60-2698,TCGA-LUSC,chr1,47000000,47999999,1
TCGA-60-2698,TCGA-LUSC,chr1,48000000,48999999,1
TCGA-60-2698,TCGA-LUSC,chr1,52000000,52999999,2
TCGA-60-2698,TCGA-LUSC,chr1,54000000,54999999,3
TCGA-60-2698,TCGA-LUSC,chr1,59000000,59999999,1
TCGA-60-2698,TCGA-LUSC,chr1,64000000,64999999,1
TCGA-60-2698,TCGA-LUSC,chr1,66000000,66999999,1
TCGA-60-2698,TCGA-LUSC,chr1,67000000,67999999,1
TCGA-60-2698,TCGA-LUSC,chr1,70000000,70999999,1
TCGA-60-2698,TCGA-LUSC,chr1,74000000,74999999,1
TCGA-60-2698,TCGA-LUSC,chr1,77000000,77999999,2
TCGA-60-2698,TCGA-LUSC,chr1,78000000,78999999,1
TCGA-60-2698,TCGA-LUSC,chr1,85000000,85999999,2
TCGA-60-2698,TCGA-LUSC,chr1,86000000,86999999,3
TCGA-60-2698,TCGA-LUSC,chr1,94000000,94999999,1
TCGA-60-2698,TCGA-LUSC,chr1,96000000,96999999,1
TCGA-60-2698,TCGA-LUSC,chr1,99000000,99999999,1
TCGA-60-2698,TCGA-LUSC,chr1,101000000,101999999,3
TCGA-60-2698,TCGA-LUSC,chr1,102000000,102999999,1
TCGA-60-2698,TCGA-LUSC,chr1,103000000,103999999,3
TCGA-60-2698,TCGA-LUSC,chr1,109000000,109999999,1
TCGA-60-2698,TCGA-LUSC,chr1,111000000,111999999,1
TCGA-60-2698,TCGA-LUSC,chr1,113000000,113999999,1
TCGA-60-2698,TCGA-LUSC,chr1,118000000,118999999,1
TCGA-60-2698,TCGA-LUSC,chr1,119000000,119999999,1
TCGA-60-2698,TCGA-LUSC,chr1,120000000,120999999,1
TCGA-60-2698,TCGA-LUSC,chr1,143000000,143999999,2
TCGA-60-2698,TCGA-LUSC,chr1,145000000,145999999,2
TCGA-60-2698,TCGA-LUSC,chr1,149000000,149999999,3
TCGA-60-2698,TCGA-LUSC,chr1,150000000,150999999,2
TCGA-60-2698,TCGA-LUSC,chr1,151000000,151999999,2
TCGA-60-2698,TCGA-LUSC,chr1,152000000,152999999,2
TCGA-60-2698,TCGA-LUSC,chr1,153000000,153999999,2
TCGA-60-2698,TCGA-LUSC,chr1,154000000,154999999,1
TCGA-60-2698,TCGA-LUSC,chr1,155000000,155999999,2
TCGA-60-2698,TCGA-LUSC,chr1,156000000,156999999,3
TCGA-60-2698,TCGA-LUSC,chr1,157000000,157999999,1
TCGA-60-2698,TCGA-LUSC,chr1,158000000,158999999,5
TCGA-60-2698,TCGA-LUSC,chr1,160000000,160999999,3
TCGA-60-2698,TCGA-LUSC,chr1,161000000,161999999,2
TCGA-60-2698,TCGA-LUSC,chr1,167000000,167999999,4
TCGA-60-2698,TCGA-LUSC,chr1,169000000,169999999,4
TCGA-60-2698,TCGA-LUSC,chr1,171000000,171999999,1
TCGA-60-2698,TCGA-LUSC,chr1,173000000,173999999,1
TCGA-60-2698,TCGA-LUSC,chr1,176000000,176999999,1
TCGA-60-2698,TCGA-LUSC,chr1,179000000,179999999,1
TCGA-60-2698,TCGA-LUSC,chr1,181000000,181999999,1
TCGA-60-2698,TCGA-LUSC,chr1,183000000,183999999,1
TCGA-60-2698,TCGA-LUSC,chr1,184000000,184999999,2
TCGA-60-2698,TCGA-LUSC,chr1,186000000,186999999,1
TCGA-60-2698,TCGA-LUSC,chr1,192000000,192999999,1
TCGA-60-2698,TCGA-LUSC,chr1,193000000,193999999,1
TCGA-60-2698,TCGA-LUSC,chr1,196000000,196999999,1
TCGA-60-2698,TCGA-LUSC,chr1,197000000,197999999,2
TCGA-60-2698,TCGA-LUSC,chr1,201000000,201999999,1
TCGA-60-2698,TCGA-LUSC,chr1,202000000,202999999,7
TCGA-60-2698,TCGA-LUSC,chr1,203000000,203999999,1
TCGA-60-2698,TCGA-LUSC,chr1,206000000,206999999,1
TCGA-60-2698,TCGA-LUSC,chr1,211000000,211999999,1
TCGA-60-2698,TCGA-LUSC,chr1,214000000,214999999,1
TCGA-60-2698,TCGA-LUSC,chr1,216000000,216999999,1
TCGA-60-2698,TCGA-LUSC,chr1,218000000,218999999,1
TCGA-60-2698,TCGA-LUSC,chr1,222000000,222999999,1
TCGA-60-2698,TCGA-LUSC,chr1,225000000,225999999,1
TCGA-60-2698,TCGA-LUSC,chr1,228000000,228999999,2
TCGA-60-2698,TCGA-LUSC,chr1,232000000,232999999,2
TCGA-60-2698,TCGA-LUSC,chr1,235000000,235999999,1
TCGA-60-2698,TCGA-LUSC,chr1,237000000,237999999,1
TCGA-60-2698,TCGA-LUSC,chr1,240000000,240999999,1
TCGA-60-2698,TCGA-LUSC,chr1,241000000,241999999,2
TCGA-60-2698,TCGA-LUSC,chr1,243000000,243999999,1
TCGA-60-2698,TCGA-LUSC,chr1,244000000,244999999,1
TCGA-60-2698,TCGA-LUSC,chr1,247000000,247999999,3
TCGA-60-2698,TCGA-LUSC,chr1,248000000,248999999,6
TCGA-60-2698,TCGA-LUSC,chr10,1000000,1999999,1
TCGA-60-2698,TCGA-LUSC,chr10,4000000,4999999,1
TCGA-60-2698,TCGA-LUSC,chr10,7000000,7999999,1
TCGA-60-2698,TCGA-LUSC,chr10,11000000,11999999,1
TCGA-60-2698,TCGA-LUSC,chr10,17000000,17999999,1
TCGA-60-2698,TCGA-LUSC,chr10,18000000,18999999,1
TCGA-60-2698,TCGA-LUSC,chr10,22000000,22999999,1
TCGA-60-2698,TCGA-LUSC,chr10,24000000,24999999,1
TCGA-60-2698,TCGA-LUSC,chr10,37000000,37999999,1
TCGA-60-2698,TCGA-LUSC,chr10,43000000,43999999,1
TCGA-60-2698,TCGA-LUSC,chr10,45000000,45999999,2
TCGA-60-2698,TCGA-LUSC,chr10,48000000,48999999,1
TCGA-60-2698,TCGA-LUSC,chr10,53000000,53999999,3
TCGA-60-2698,TCGA-LUSC,chr10,54000000,54999999,3
TCGA-60-2698,TCGA-LUSC,chr10,60000000,60999999,1
TCGA-60-2698,TCGA-LUSC,chr10,63000000,63999999,2
TCGA-60-2698,TCGA-LUSC,chr10,68000000,68999999,4
TCGA-60-2698,TCGA-LUSC,chr10,70000000,70999999,1
TCGA-60-2698,TCGA-LUSC,chr10,79000000,79999999,1
TCGA-60-2698,TCGA-LUSC,chr10,85000000,85999999,1
TCGA-60-2698,TCGA-LUSC,chr10,87000000,87999999,1
TCGA-60-2698,TCGA-LUSC,chr10,97000000,97999999,3
TCGA-60-2698,TCGA-LUSC,chr10,99000000,99999999,1
TCGA-60-2698,TCGA-LUSC,chr10,101000000,101999999,2
TCGA-60-2698,TCGA-LUSC,chr10,102000000,102999999,1
TCGA-60-2698,TCGA-LUSC,chr10,104000000,104999999,1
TCGA-60-2698,TCGA-LUSC,chr10,106000000,106999999,1
TCGA-60-2698,TCGA-LUSC,chr10,115000000,115999999,1
TCGA-60-2698,TCGA-LUSC,chr10,116000000,116999999,1
TCGA-60-2698,TCGA-LUSC,chr10,117000000,117999999,1
TCGA-60-2698,TCGA-LUSC,chr10,122000000,122999999,3
TCGA-60-2698,TCGA-LUSC,chr10,125000000,125999999,1
TCGA-60-2698,TCGA-LUSC,chr11,0,999999,1
TCGA-60-2698,TCGA-LUSC,chr11,3000000,3999999,1
TCGA-60-2698,TCGA-LUSC,chr11,4000000,4999999,1
TCGA-60-2698,TCGA-LUSC,chr11,5000000,5999999,7
TCGA-60-2698,TCGA-LUSC,chr11,6000000,6999999,1
TCGA-60-2698,TCGA-LUSC,chr11,7000000,7999999,2
TCGA-60-2698,TCGA-LUSC,chr11,8000000,8999999,1
TCGA-60-2698,TCGA-LUSC,chr11,11000000,11999999,1
TCGA-60-2698,TCGA-LUSC,chr11,14000000,14999999,1
TCGA-60-2698,TCGA-LUSC,chr11,15000000,15999999,1
TCGA-60-2698,TCGA-LUSC,chr11,18000000,18999999,1
TCGA-60-2698,TCGA-LUSC,chr11,20000000,20999999,1
TCGA-60-2698,TCGA-LUSC,chr11,27000000,27999999,1
TCGA-60-2698,TCGA-LUSC,chr11,36000000,36999999,1
TCGA-60-2698,TCGA-LUSC,chr11,46000000,46999999,3
TCGA-60-2698,TCGA-LUSC,chr11,48000000,48999999,1
TCGA-60-2698,TCGA-LUSC,chr11,49000000,49999999,1
TCGA-60-2698,TCGA-LUSC,chr11,54000000,54999999,1
TCGA-60-2698,TCGA-LUSC,chr11,55000000,55999999,5
TCGA-60-2698,TCGA-LUSC,chr11,56000000,56999999,6
TCGA-60-2698,TCGA-LUSC,chr11,58000000,58999999,1
TCGA-60-2698,TCGA-LUSC,chr11,59000000,59999999,2
TCGA-60-2698,TCGA-LUSC,chr11,60000000,60999999,3
TCGA-60-2698,TCGA-LUSC,chr11,61000000,61999999,2
TCGA-60-2698,TCGA-LUSC,chr11,62000000,62999999,1
TCGA-60-2698,TCGA-LUSC,chr11,63000000,63999999,1
TCGA-60-2698,TCGA-LUSC,chr11,64000000,64999999,2
TCGA-60-2698,TCGA-LUSC,chr11,65000000,65999999,3
TCGA-60-2698,TCGA-LUSC,chr11,68000000,68999999,2
TCGA-60-2698,TCGA-LUSC,chr11,69000000,69999999,1
TCGA-60-2698,TCGA-LUSC,chr11,70000000,70999999,2
TCGA-60-2698,TCGA-LUSC,chr11,72000000,72999999,2
TCGA-60-2698,TCGA-LUSC,chr11,73000000,73999999,1
TCGA-60-2698,TCGA-LUSC,chr11,74000000,74999999,2
TCGA-60-2698,TCGA-LUSC,chr11,76000000,76999999,1
TCGA-60-2698,TCGA-LUSC,chr11,78000000,78999999,4
TCGA-60-2698,TCGA-LUSC,chr11,83000000,83999999,1
TCGA-60-2698,TCGA-LUSC,chr11,87000000,87999999,1
TCGA-60-2698,TCGA-LUSC,chr11,89000000,89999999,1
TCGA-60-2698,TCGA-LUSC,chr11,92000000,92999999,2
TCGA-60-2698,TCGA-LUSC,chr11,95000000,95999999,1
TCGA-60-2698,TCGA-LUSC,chr11,108000000,108999999,1
TCGA-60-2698,TCGA-LUSC,chr11,109000000,109999999,1
TCGA-60-2698,TCGA-LUSC,chr11,111000000,111999999,2
TCGA-60-2698,TCGA-LUSC,chr11,112000000,112999999,2
TCGA-60-2698,TCGA-LUSC,chr11,118000000,118999999,3
TCGA-60-2698,TCGA-LUSC,chr11,119000000,119999999,2
TCGA-60-2698,TCGA-LUSC,chr11,124000000,124999999,3
TCGA-60-2698,TCGA-LUSC,chr11,125000000,125999999,1
TCGA-60-2698,TCGA-LUSC,chr11,129000000,129999999,1
TCGA-60-2698,TCGA-LUSC,chr11,133000000,133999999,1
TCGA-60-2698,TCGA-LUSC,chr12,0,999999,5
TCGA-60-2698,TCGA-LUSC,chr12,1000000,1999999,1
TCGA-60-2698,TCGA-LUSC,chr12,2000000,2999999,1
TCGA-60-2698,TCGA-LUSC,chr12,4000000,4999999,2
TCGA-60-2698,TCGA-LUSC,chr12,7000000,7999999,2
TCGA-60-2698,TCGA-LUSC,chr12,8000000,8999999,1
TCGA-60-2698,TCGA-LUSC,chr12,10000000,10999999,1
TCGA-60-2698,TCGA-LUSC,chr12,15000000,15999999,2
TCGA-60-2698,TCGA-LUSC,chr12,18000000,18999999,1
TCGA-60-2698,TCGA-LUSC,chr12,20000000,20999999,1
TCGA-60-2698,TCGA-LUSC,chr12,21000000,21999999,2
TCGA-60-2698,TCGA-LUSC,chr12,25000000,25999999,1
TCGA-60-2698,TCGA-LUSC,chr12,30000000,30999999,1
TCGA-60-2698,TCGA-LUSC,chr12,32000000,32999999,1
TCGA-60-2698,TCGA-LUSC,chr12,39000000,39999999,2
TCGA-60-2698,TCGA-LUSC,chr12,40000000,40999999,2
TCGA-60-2698,TCGA-LUSC,chr12,41000000,41999999,1
TCGA-60-2698,TCGA-LUSC,chr12,43000000,43999999,1
TCGA-60-2698,TCGA-LUSC,chr12,45000000,45999999,3
TCGA-60-2698,TCGA-LUSC,chr12,47000000,47999999,3
TCGA-60-2698,TCGA-LUSC,chr12,48000000,48999999,1
TCGA-60-2698,TCGA-LUSC,chr12,49000000,49999999,3
TCGA-60-2698,TCGA-LUSC,chr12,50000000,50999999,1
TCGA-60-2698,TCGA-LUSC,chr12,51000000,51999999,1
TCGA-60-2698,TCGA-LUSC,chr12,52000000,52999999,2
TCGA-60-2698,TCGA-LUSC,chr12,53000000,53999999,3
TCGA-60-2698,TCGA-LUSC,chr12,54000000,54999999,2
TCGA-60-2698,TCGA-LUSC,chr12,55000000,55999999,1
TCGA-60-2698,TCGA-LUSC,chr12,56000000,56999999,2
TCGA-60-2698,TCGA-LUSC,chr12,57000000,57999999,1
TCGA-60-2698,TCGA-LUSC,chr12,62000000,62999999,1
TCGA-60-2698,TCGA-LUSC,chr12,80000000,80999999,2
TCGA-60-2698,TCGA-LUSC,chr12,84000000,84999999,1
TCGA-60-2698,TCGA-LUSC,chr12,87000000,87999999,1
TCGA-60-2698,TCGA-LUSC,chr12,88000000,88999999,1
TCGA-60-2698,TCGA-LUSC,chr12,94000000,94999999,2
TCGA-60-2698,TCGA-LUSC,chr12,100000000,100999999,3
TCGA-60-2698,TCGA-LUSC,chr12,101000000,101999999,4
TCGA-60-2698,TCGA-LUSC,chr12,102000000,102999999,1
TCGA-60-2698,TCGA-LUSC,chr12,107000000,107999999,1
TCGA-60-2698,TCGA-LUSC,chr12,111000000,111999999,2
TCGA-60-2698,TCGA-LUSC,chr12,112000000,112999999,1
TCGA-60-2698,TCGA-LUSC,chr12,113000000,113999999,1
TCGA-60-2698,TCGA-LUSC,chr12,115000000,115999999,1
TCGA-60-2698,TCGA-LUSC,chr12,117000000,117999999,2
TCGA-60-2698,TCGA-LUSC,chr12,120000000,120999999,1
TCGA-60-2698,TCGA-LUSC,chr12,121000000,121999999,1
TCGA-60-2698,TCGA-LUSC,chr12,122000000,122999999,1
TCGA-60-2698,TCGA-LUSC,chr12,123000000,123999999,1
TCGA-60-2698,TCGA-LUSC,chr12,124000000,124999999,1
TCGA-60-2698,TCGA-LUSC,chr12,128000000,128999999,2
TCGA-60-2698,TCGA-LUSC,chr12,129000000,129999999,1
TCGA-60-2698,TCGA-LUSC,chr12,131000000,131999999,1
TCGA-60-2698,TCGA-LUSC,chr12,132000000,132999999,1
TCGA-60-2698,TCGA-LUSC,chr13,25000000,25999999,1
TCGA-60-2698,TCGA-LUSC,chr13,26000000,26999999,2
TCGA-60-2698,TCGA-LUSC,chr13,28000000,28999999,3
TCGA-60-2698,TCGA-LUSC,chr13,32000000,32999999,1
TCGA-60-2698,TCGA-LUSC,chr13,41000000,41999999,1
TCGA-60-2698,TCGA-LUSC,chr13,42000000,42999999,1
TCGA-60-2698,TCGA-LUSC,chr13,57000000,57999999,1
TCGA-60-2698,TCGA-LUSC,chr13,72000000,72999999,1
TCGA-60-2698,TCGA-LUSC,chr13,77000000,77999999,1
TCGA-60-2698,TCGA-LUSC,chr13,78000000,78999999,1
TCGA-60-2698,TCGA-LUSC,chr13,91000000,91999999,1
TCGA-60-2698,TCGA-LUSC,chr13,96000000,96999999,1
TCGA-60-2698,TCGA-LUSC,chr13,99000000,99999999,1
TCGA-60-2698,TCGA-LUSC,chr13,102000000,102999999,1
TCGA-60-2698,TCGA-LUSC,chr13,109000000,109999999,1
TCGA-60-2698,TCGA-LUSC,chr13,110000000,110999999,2
TCGA-60-2698,TCGA-LUSC,chr13,112000000,112999999,2
TCGA-60-2698,TCGA-LUSC,chr13,114000000,114999999,1
TCGA-60-2698,TCGA-LUSC,chr14,20000000,20999999,2
TCGA-60-2698,TCGA-LUSC,chr14,21000000,21999999,1
TCGA-60-2698,TCGA-LUSC,chr14,24000000,24999999,3
TCGA-60-2698,TCGA-LUSC,chr14,30000000,30999999,1
TCGA-60-2698,TCGA-LUSC,chr14,41000000,41999999,1
TCGA-60-2698,TCGA-LUSC,chr14,44000000,44999999,1
TCGA-60-2698,TCGA-LUSC,chr14,50000000,50999999,1
TCGA-60-2698,TCGA-LUSC,chr14,51000000,51999999,1
TCGA-60-2698,TCGA-LUSC,chr14,55000000,55999999,1
TCGA-60-2698,TCGA-LUSC,chr14,58000000,58999999,2
TCGA-60-2698,TCGA-LUSC,chr14,59000000,59999999,1
TCGA-60-2698,TCGA-LUSC,chr14,64000000,64999999,3
TCGA-60-2698,TCGA-LUSC,chr14,67000000,67999999,1
TCGA-60-2698,TCGA-LUSC,chr14,70000000,70999999,1
TCGA-60-2698,TCGA-LUSC,chr14,71000000,71999999,1
TCGA-60-2698,TCGA-LUSC,chr14,74000000,74999999,1
TCGA-60-2698,TCGA-LUSC,chr14,75000000,75999999,1
TCGA-60-2698,TCGA-LUSC,chr14,91000000,91999999,2
TCGA-60-2698,TCGA-LUSC,chr14,92000000,92999999,1
TCGA-60-2698,TCGA-LUSC,chr14,94000000,94999999,1
TCGA-60-2698,TCGA-LUSC,chr14,95000000,95999999,3
TCGA-60-2698,TCGA-LUSC,chr14,96000000,96999999,1
TCGA-60-2698,TCGA-LUSC,chr14,100000000,100999999,2
TCGA-60-2698,TCGA-LUSC,chr14,101000000,101999999,2
TCGA-60-2698,TCGA-LUSC,chr14,103000000,103999999,1
TCGA-60-2698,TCGA-LUSC,chr14,105000000,105999999,2
TCGA-60-2698,TCGA-LUSC,chr15,24000000,24999999,3
TCGA-60-2698,TCGA-LUSC,chr15,25000000,25999999,2
TCGA-60-2698,TCGA-LUSC,chr15,27000000,27999999,1
TCGA-60-2698,TCGA-LUSC,chr15,28000000,28999999,1
TCGA-60-2698,TCGA-LUSC,chr15,29000000,29999999,1
TCGA-60-2698,TCGA-LUSC,chr15,30000000,30999999,1
TCGA-60-2698,TCGA-LUSC,chr15,32000000,32999999,1
TCGA-60-2698,TCGA-LUSC,chr15,33000000,33999999,1
TCGA-60-2698,TCGA-LUSC,chr15,34000000,34999999,2
TCGA-60-2698,TCGA-LUSC,chr15,41000000,41999999,4
TCGA-60-2698,TCGA-LUSC,chr15,42000000,42999999,3
TCGA-60-2698,TCGA-LUSC,chr15,43000000,43999999,1
TCGA-60-2698,TCGA-LUSC,chr15,45000000,45999999,1
TCGA-60-2698,TCGA-LUSC,chr15,48000000,48999999,2
TCGA-60-2698,TCGA-LUSC,chr15,50000000,50999999,1
TCGA-60-2698,TCGA-LUSC,chr15,55000000,55999999,2
TCGA-60-2698,TCGA-LUSC,chr15,57000000,57999999,3
TCGA-60-2698,TCGA-LUSC,chr15,58000000,58999999,1
TCGA-60-2698,TCGA-LUSC,chr15,59000000,59999999,2
TCGA-60-2698,TCGA-LUSC,chr15,62000000,62999999,1
TCGA-60-2698,TCGA-LUSC,chr15,65000000,65999999,1
TCGA-60-2698,TCGA-LUSC,chr15,70000000,70999999,1
TCGA-60-2698,TCGA-LUSC,chr15,71000000,71999999,1
TCGA-60-2698,TCGA-LUSC,chr15,72000000,72999999,1
TCGA-60-2698,TCGA-LUSC,chr15,73000000,73999999,1
TCGA-60-2698,TCGA-LUSC,chr15,75000000,75999999,1
TCGA-60-2698,TCGA-LUSC,chr15,78000000,78999999,2
TCGA-60-2698,TCGA-LUSC,chr15,79000000,79999999,2
TCGA-60-2698,TCGA-LUSC,chr15,83000000,83999999,1
TCGA-60-2698,TCGA-LUSC,chr15,87000000,87999999,1
TCGA-60-2698,TCGA-LUSC,chr15,88000000,88999999,1
TCGA-60-2698,TCGA-LUSC,chr15,89000000,89999999,2
TCGA-60-2698,TCGA-LUSC,chr15,90000000,90999999,1
TCGA-60-2698,TCGA-LUSC,chr15,100000000,100999999,1
TCGA-60-2698,TCGA-LUSC,chr16,0,999999,1
TCGA-60-2698,TCGA-LUSC,chr16,1000000,1999999,2
TCGA-60-2698,TCGA-LUSC,chr16,3000000,3999999,1
TCGA-60-2698,TCGA-LUSC,chr16,4000000,4999999,1
TCGA-60-2698,TCGA-LUSC,chr16,5000000,5999999,1
TCGA-60-2698,TCGA-LUSC,chr16,10000000,10999999,1
TCGA-60-2698,TCGA-LUSC,chr16,18000000,18999999,1
TCGA-60-2698,TCGA-LUSC,chr16,20000000,20999999,1
TCGA-60-2698,TCGA-LUSC,chr16,21000000,21999999,2
TCGA-60-2698,TCGA-LUSC,chr16,23000000,23999999,2
TCGA-60-2698,TCGA-LUSC,chr16,24000000,24999999,1
TCGA-60-2698,TCGA-LUSC,chr16,27000000,27999999,2
TCGA-60-2698,TCGA-LUSC,chr16,29000000,29999999,2
TCGA-60-2698,TCGA-LUSC,chr16,30000000,30999999,1
TCGA-60-2698,TCGA-LUSC,chr16,31000000,31999999,2
TCGA-60-2698,TCGA-LUSC,chr16,46000000,46999999,1
TCGA-60-2698,TCGA-LUSC,chr16,48000000,48999999,1
TCGA-60-2698,TCGA-LUSC,chr16,49000000,49999999,1
TCGA-60-2698,TCGA-LUSC,chr16,57000000,57999999,1
TCGA-60-2698,TCGA-LUSC,chr16,58000000,58999999,1
TCGA-60-2698,TCGA-LUSC,chr16,67000000,67999999,3
TCGA-60-2698,TCGA-LUSC,chr16,68000000,68999999,1
TCGA-60-2698,TCGA-LUSC,chr16,69000000,69999999,1
TCGA-60-2698,TCGA-LUSC,chr16,70000000,70999999,1
TCGA-60-2698,TCGA-LUSC,chr16,71000000,71999999,2
TCGA-60-2698,TCGA-LUSC,chr16,72000000,72999999,1
TCGA-60-2698,TCGA-LUSC,chr16,75000000,75999999,1
TCGA-60-2698,TCGA-LUSC,chr16,76000000,76999999,1
TCGA-60-2698,TCGA-LUSC,chr16,80000000,80999999,1
TCGA-60-2698,TCGA-LUSC,chr16,81000000,81999999,1
TCGA-60-2698,TCGA-LUSC,chr16,83000000,83999999,1
TCGA-60-2698,TCGA-LUSC,chr16,84000000,84999999,1
TCGA-60-2698,TCGA-LUSC,chr16,86000000,86999999,1
TCGA-60-2698,TCGA-LUSC,chr16,87000000,87999999,1
TCGA-60-2698,TCGA-LUSC,chr16,89000000,89999999,1
TCGA-60-2698,TCGA-LUSC,chr17,3000000,3999999,5
TCGA-60-2698,TCGA-LUSC,chr17,4000000,4999999,2
TCGA-60-2698,TCGA-LUSC,chr17,5000000,5999999,1
TCGA-60-2698,TCGA-LUSC,chr17,7000000,7999999,3
TCGA-60-2698,TCGA-LUSC,chr17,10000000,10999999,6
TCGA-60-2698,TCGA-LUSC,chr17,11000000,11999999,2
TCGA-60-2698,TCGA-LUSC,chr17,12000000,12999999,1
TCGA-60-2698,TCGA-LUSC,chr17,18000000,18999999,3
TCGA-60-2698,TCGA-LUSC,chr17,19000000,19999999,2
TCGA-60-2698,TCGA-LUSC,chr17,21000000,21999999,1
TCGA-60-2698,TCGA-LUSC,chr17,28000000,28999999,1
TCGA-60-2698,TCGA-LUSC,chr17,29000000,29999999,2
TCGA-60-2698,TCGA-LUSC,chr17,30000000,30999999,4
TCGA-60-2698,TCGA-LUSC,chr17,31000000,31999999,1
TCGA-60-2698,TCGA-LUSC,chr17,32000000,32999999,1
TCGA-60-2698,TCGA-LUSC,chr17,33000000,33999999,1
TCGA-60-2698,TCGA-LUSC,chr17,36000000,36999999,1
TCGA-60-2698,TCGA-LUSC,chr17,37000000,37999999,2
TCGA-60-2698,TCGA-LUSC,chr17,38000000,38999999,1
TCGA-60-2698,TCGA-LUSC,chr17,39000000,39999999,3
TCGA-60-2698,TCGA-LUSC,chr17,40000000,40999999,4
